int(self),nb_people,self.times_found,self.times_found_walking,self.times_found_driving,self.times_found_resting
15242,765,27,24,0,3
15243,765,58,58,0,0
15244,765,8,8,0,0
15245,765,18,14,0,4
15246,765,22,18,0,4
15247,765,25,12,12,1
15248,765,29,21,0,8
15249,765,135,131,1,3
15250,765,13,10,1,2
15251,765,16,12,0,4
15252,765,40,21,16,3
15253,765,33,27,2,4
15254,765,12,12,0,0
15255,765,108,98,1,9
15256,765,149,146,0,3
15257,765,17,16,1,0
15258,765,8,5,2,1
15259,765,13,10,0,3
15260,765,21,16,1,4
15261,765,62,60,0,2
15262,765,15,11,1,3
15263,765,13,10,1,2
15264,765,36,33,1,2
15265,765,163,158,2,3
15266,765,10,9,0,1
15267,765,65,64,0,1
15268,765,70,66,0,4
15269,765,12,10,0,2
15270,765,156,147,2,7
15271,765,47,23,16,8
15272,765,27,14,11,2
15273,765,11,10,0,1
15274,765,83,80,0,3
15275,765,44,11,30,3
15276,765,21,16,0,5
15277,765,74,69,1,4
15278,765,23,10,12,1
15279,765,8,7,0,1
15280,765,15,10,0,5
15281,765,18,13,1,4
15282,765,12,12,0,0
15283,765,27,21,1,5
15284,765,15,9,1,5
15285,765,184,166,11,7
15286,765,15,12,0,3
15287,765,24,22,0,2
15288,765,83,69,6,8
15289,765,268,261,0,7
15290,765,3000,2984,2,14
15291,765,253,245,2,6
15292,765,82,74,0,8
15293,765,79,72,1,6
15294,765,12,12,0,0
15295,765,205,194,4,7
15296,765,10,4,2,4
15297,765,15,12,2,1
15298,765,23,16,3,4
15299,765,289,285,1,3
15300,770,14,9,0,5
15301,770,18,16,1,1
15302,770,96,74,20,2
15303,770,29,27,0,2
15304,770,20,19,0,1
15305,770,40,17,19,4
15306,770,11,9,0,2
15307,770,147,138,3,6
15308,770,8,7,0,1
15309,770,79,75,0,4
15310,770,20,18,0,2
15311,770,264,252,11,1
15312,770,12,9,1,2
15313,770,18,14,1,3
15314,770,85,70,12,3
15315,770,213,211,0,2
15316,770,77,71,2,4
15317,770,18,14,1,3
15318,770,13,12,0,1
15319,770,24,17,3,4
15320,770,119,118,0,1
15321,770,282,263,17,2
15322,770,77,73,0,4
15323,770,29,20,1,8
15324,770,13,12,1,0
15325,770,71,65,0,6
15326,770,120,119,0,1
15327,770,17,11,1,5
15328,770,9,9,0,0
15329,770,23,19,1,3
15330,770,21,12,1,8
15331,770,14,13,0,1
15332,770,143,128,14,1
15333,770,7,7,0,0
15334,770,16,11,2,3
15335,770,9,9,0,0
15336,770,26,20,1,5
15337,770,76,70,0,6
15338,770,132,130,1,1
15339,770,14,11,0,3
15340,770,70,64,1,5
15341,770,37,33,2,2
15342,770,82,79,0,3
15343,770,101,96,1,4
15344,770,427,399,27,1
15345,770,32,23,2,7
15346,770,89,84,1,4
15347,770,32,14,13,5
15348,770,15,13,0,2
15349,770,8,8,0,0
15350,770,169,159,3,7
15351,770,10,7,1,2
15352,770,14,13,0,1
15353,770,278,275,0,3
15354,770,197,191,1,5
15355,770,12,12,0,0
15356,770,13,9,0,4
15357,770,33,13,15,5
15358,770,68,64,1,3
15359,770,80,76,0,4
15360,770,19,17,1,1
15361,770,210,204,1,5
15362,770,12,10,1,1
15363,770,9,6,1,2
15364,770,18,5,13,0
15365,770,134,131,2,1
15366,770,70,66,0,4
15367,770,28,24,1,3
15368,770,234,202,31,1
15369,770,13,12,1,0
15370,770,15,13,0,2
15371,770,23,6,14,3
15372,770,59,55,0,4
15373,770,11,9,0,2
15374,770,85,73,3,9
15375,770,8,6,1,1
15376,770,14,6,3,5
15377,770,37,14,20,3
15378,770,21,6,13,2
15379,770,17,14,0,3
15380,770,14,10,1,3
15381,770,8,5,1,2
15382,770,74,72,1,1
15383,770,22,20,0,2
15384,770,19,16,2,1
15385,770,85,71,13,1
15386,770,13,13,0,0
15387,770,18,13,0,5
15388,770,66,64,0,2
15389,770,65,65,0,0
15390,770,14,7,0,7
15391,770,286,284,0,2
15392,770,17,12,2,3
15393,770,18,13,0,5
15394,770,181,174,0,7
15395,770,19,15,0,4
15396,770,91,87,1,3
15397,770,15,15,0,0
15398,770,26,19,2,5
15399,770,197,194,0,3
15400,775,15,9,0,6
15401,775,24,22,0,2
15402,775,8,6,1,1
15403,775,35,26,0,9
15404,775,83,72,8,3
15405,775,195,194,0,1
15406,775,14,11,2,1
15407,775,145,141,1,3
15408,775,23,20,0,3
15409,775,101,93,2,6
15410,775,120,117,0,3
15411,775,131,129,2,0
15412,775,6,6,0,0
15413,775,91,80,8,3
15414,775,127,124,0,3
15415,775,8,7,0,1
15416,775,16,12,0,4
15417,775,141,140,0,1
15418,775,11,9,0,2
15419,775,177,174,1,2
15420,775,25,20,1,4
15421,775,153,131,16,6
15422,775,178,159,13,6
15423,775,34,21,1,12
15424,775,4,4,0,0
15425,775,15,13,0,2
15426,775,13,10,1,2
15427,775,10,9,0,1
15428,775,18,15,0,3
15429,775,19,17,0,2
15430,775,20,15,1,4
15431,775,20,18,1,1
15432,775,31,22,0,9
15433,775,5,4,1,0
15434,775,39,32,3,4
15435,775,14,10,1,3
15436,775,9,6,0,3
15437,775,17,15,1,1
15438,775,68,67,1,0
15439,775,136,127,0,9
15440,775,153,128,22,3
15441,775,134,132,0,2
15442,775,85,82,1,2
15443,775,157,153,1,3
15444,775,35,27,1,7
15445,775,18,14,0,4
15446,775,74,69,2,3
15447,775,150,132,15,3
15448,775,26,20,1,5
15449,775,18,13,2,3
15450,775,8,5,0,3
15451,775,13,11,0,2
15452,775,42,32,3,7
15453,775,162,161,0,1
15454,775,232,228,1,3
15455,775,22,16,1,5
15456,775,10,8,0,2
15457,775,10,7,1,2
15458,775,80,74,1,5
15459,775,454,419,32,3
15460,775,10,9,0,1
15461,775,77,72,0,5
15462,775,11,10,0,1
15463,775,385,363,13,9
15464,775,9,5,1,3
15465,775,61,50,4,7
15466,775,8,7,1,0
15467,775,30,26,1,3
15468,775,100,99,0,1
15469,775,275,262,1,12
15470,775,71,68,1,2
15471,775,94,71,8,15
15472,775,15,15,0,0
15473,775,134,131,0,3
15474,775,8,6,1,1
15475,775,21,15,1,5
15476,775,455,449,0,6
15477,775,40,16,20,4
15478,775,18,14,1,3
15479,775,7,4,0,3
15480,775,76,73,0,3
15481,775,13,10,0,3
15482,775,15,14,0,1
15483,775,19,14,0,5
15484,775,18,13,0,5
15485,775,78,71,0,7
15486,775,24,22,1,1
15487,775,137,129,5,3
15488,775,19,13,3,3
15489,775,138,135,1,2
15490,775,138,136,1,1
15491,775,14,10,1,3
15492,775,24,19,1,4
15493,775,15,12,0,3
15494,775,14,12,2,0
15495,775,20,17,1,2
15496,775,188,175,10,3
15497,775,8,5,1,2
15498,775,56,5,51,0
15499,775,137,134,1,2
15500,780,10,6,3,1
15501,780,88,84,0,4
15502,780,22,15,1,6
15503,780,21,20,0,1
15504,780,73,70,0,3
15505,780,78,74,1,3
15506,780,318,304,5,9
15507,780,167,163,0,4
15508,780,15,13,1,1
15509,780,71,70,1,0
15510,780,13,9,0,4
15511,780,80,75,0,5
15512,780,74,70,2,2
15513,780,20,16,1,3
15514,780,7,5,0,2
15515,780,15,12,1,2
15516,780,15,11,0,4
15517,780,12,9,0,3
15518,780,77,74,0,3
15519,780,24,20,0,4
15520,780,12,9,0,3
15521,780,43,40,0,3
15522,780,10,9,0,1
15523,780,102,89,4,9
15524,780,6,5,0,1
15525,780,13,9,1,3
15526,780,17,15,0,2
15527,780,19,12,2,5
15528,780,16,12,0,4
15529,780,16,14,0,2
15530,780,76,73,0,3
15531,780,25,16,0,9
15532,780,1218,1208,1,9
15533,780,19,10,1,8
15534,780,13,9,1,3
15535,780,99,89,2,8
15536,780,22,19,0,3
15537,780,93,91,0,2
15538,780,114,96,6,12
15539,780,29,24,1,4
15540,780,31,8,21,2
15541,780,144,138,0,6
15542,780,81,76,0,5
15543,780,26,18,0,8
15544,780,28,21,2,5
15545,780,150,138,5,7
15546,780,44,27,12,5
15547,780,16,13,0,3
15548,780,86,71,13,2
15549,780,14,13,0,1
15550,780,1100,1099,0,1
15551,780,76,72,0,4
15552,780,15,9,1,5
15553,780,158,143,10,5
15554,780,140,134,2,4
15555,780,26,22,0,4
15556,780,79,73,1,5
15557,780,60,51,2,7
15558,780,2,1,0,1
15559,780,27,20,1,6
15560,780,11,9,0,2
15561,780,11,9,0,2
15562,780,22,12,1,9
15563,780,80,74,3,3
15564,780,17,17,0,0
15565,780,33,25,0,8
15566,780,4,3,0,1
15567,780,16,13,2,1
15568,780,15,11,0,4
15569,780,25,24,1,0
15570,780,81,77,0,4
15571,780,130,91,33,6
15572,780,10,8,0,2
15573,780,16,12,2,2
15574,780,10,9,0,1
15575,780,17,12,1,4
15576,780,81,79,0,2
15577,780,72,49,15,8
15578,780,17,14,0,3
15579,780,43,39,0,4
15580,780,86,81,1,4
15581,780,12,11,0,1
15582,780,14,11,0,3
15583,780,34,24,2,8
15584,780,83,75,3,5
15585,780,5,4,0,1
15586,780,14,13,0,1
15587,780,9,9,0,0
15588,780,132,129,0,3
15589,780,67,61,1,5
15590,780,8,6,0,2
15591,780,18,12,0,6
15592,780,15,13,0,2
15593,780,24,19,1,4
15594,780,46,42,2,2
15595,780,52,47,0,5
15596,780,14,14,0,0
15597,780,25,19,1,5
15598,780,23,20,1,2
15599,780,7,5,0,2
15600,785,200,196,0,4
15601,785,269,263,0,6
15602,785,12,10,1,1
15603,785,46,37,0,9
15604,785,49,40,4,5
15605,785,20,16,1,3
15606,785,6,3,1,2
15607,785,316,314,0,2
15608,785,9,5,0,4
15609,785,11,8,0,3
15610,785,19,18,0,1
15611,785,19,11,2,6
15612,785,15,14,1,0
15613,785,11,8,2,1
15614,785,66,61,0,5
15615,785,21,18,0,3
15616,785,19,14,0,5
15617,785,13,11,0,2
15618,785,141,138,0,3
15619,785,18,14,0,4
15620,785,97,87,1,9
15621,785,130,124,1,5
15622,785,90,84,1,5
15623,785,19,16,0,3
15624,785,14,14,0,0
15625,785,73,56,3,14
15626,785,13,8,0,5
15627,785,21,18,0,3
15628,785,76,73,2,1
15629,785,17,15,1,1
15630,785,8,7,0,1
15631,785,15,9,1,5
15632,785,116,110,2,4
15633,785,19,15,2,2
15634,785,66,64,0,2
15635,785,18,18,0,0
15636,785,18,12,2,4
15637,785,10,7,0,3
15638,785,14,12,1,1
15639,785,220,209,5,6
15640,785,69,64,1,4
15641,785,16,14,0,2
15642,785,193,179,10,4
15643,785,45,16,22,7
15644,785,25,7,16,2
15645,785,138,134,1,3
15646,785,73,70,0,3
15647,785,67,64,1,2
15648,785,78,48,27,3
15649,785,38,38,0,0
15650,785,20,13,0,7
15651,785,692,690,0,2
15652,785,101,86,6,9
15653,785,40,15,24,1
15654,785,77,74,1,2
15655,785,10,7,1,2
15656,785,99,95,1,3
15657,785,66,64,1,1
15658,785,142,137,0,5
15659,785,15,12,0,3
15660,785,66,62,1,3
15661,785,115,112,1,2
15662,785,24,17,2,5
15663,785,74,74,0,0
15664,785,11,8,0,3
15665,785,17,13,0,4
15666,785,26,24,0,2
15667,785,32,12,17,3
15668,785,23,19,0,4
15669,785,31,21,3,7
15670,785,41,21,15,5
15671,785,26,20,0,6
15672,785,22,17,1,4
15673,785,190,186,0,4
15674,785,17,13,0,4
15675,785,20,18,0,2
15676,785,22,8,12,2
15677,785,103,89,14,0
15678,785,28,13,13,2
15679,785,20,12,1,7
15680,785,9,7,0,2
15681,785,14,11,2,1
15682,785,84,71,12,1
15683,785,74,72,1,1
15684,785,87,79,4,4
15685,785,20,16,0,4
15686,785,13,10,0,3
15687,785,22,18,0,4
15688,785,16,12,2,2
15689,785,75,71,1,3
15690,785,17,12,0,5
15691,785,19,16,0,3
15692,785,23,18,1,4
15693,785,76,72,1,3
15694,785,15,11,0,4
15695,785,174,155,7,12
15696,785,9,8,0,1
15697,785,14,12,0,2
15698,785,9,7,0,2
15699,785,28,19,0,9
15700,790,174,172,1,1
15701,790,128,128,0,0
15702,790,84,83,1,0
15703,790,15,9,0,6
15704,790,11,6,1,4
15705,790,55,20,28,7
15706,790,4,3,0,1
15707,790,88,85,0,3
15708,790,28,23,0,5
15709,790,20,19,0,1
15710,790,12,10,0,2
15711,790,392,376,11,5
15712,790,19,16,1,2
15713,790,17,13,2,2
15714,790,73,69,0,4
15715,790,32,23,1,8
15716,790,81,74,0,7
15717,790,4,4,0,0
15718,790,15,12,1,2
15719,790,24,19,1,4
15720,790,16,11,1,4
15721,790,13,8,0,5
15722,790,129,128,0,1
15723,790,17,10,2,5
15724,790,119,116,1,2
15725,790,13,12,0,1
15726,790,26,15,1,10
15727,790,76,71,0,5
15728,790,9,4,1,4
15729,790,52,50,1,1
15730,790,95,90,0,5
15731,790,16,11,1,4
15732,790,17,12,1,4
15733,790,11,8,0,3
15734,790,121,118,0,3
15735,790,201,199,1,1
15736,790,14,11,0,3
15737,790,15,14,1,0
15738,790,15,13,1,1
15739,790,12,10,0,2
15740,790,35,20,8,7
15741,790,24,16,2,6
15742,790,37,34,0,3
15743,790,16,10,2,4
15744,790,31,26,2,3
15745,790,75,73,1,1
15746,790,70,69,0,1
15747,790,9,8,0,1
15748,790,6,4,0,2
15749,790,95,76,16,3
15750,790,10,9,0,1
15751,790,17,17,0,0
15752,790,75,73,0,2
15753,790,20,14,1,5
15754,790,7,6,0,1
15755,790,21,14,2,5
15756,790,17,12,1,4
15757,790,11,6,2,3
15758,790,14,11,0,3
15759,790,186,185,0,1
15760,790,14,12,1,1
15761,790,37,29,0,8
15762,790,7,5,0,2
15763,790,75,74,0,1
15764,790,13,11,1,1
15765,790,11,9,0,2
15766,790,176,173,0,3
15767,790,18,14,0,4
15768,790,81,81,0,0
15769,790,59,53,1,5
15770,790,18,14,0,4
15771,790,32,13,15,4
15772,790,30,20,7,3
15773,790,15,9,2,4
15774,790,18,16,1,1
15775,790,82,75,3,4
15776,790,13,8,5,0
15777,790,146,129,11,6
15778,790,13,12,0,1
15779,790,42,24,11,7
15780,790,29,21,2,6
15781,790,81,79,0,2
15782,790,12,10,0,2
15783,790,21,13,1,7
15784,790,68,62,1,5
15785,790,21,17,2,2
15786,790,31,23,1,7
15787,790,38,32,1,5
15788,790,21,15,3,3
15789,790,77,72,0,5
15790,790,13,8,0,5
15791,790,209,203,0,6
15792,790,39,35,1,3
15793,790,78,75,2,1
15794,790,17,13,0,4
15795,790,154,143,1,10
15796,790,22,15,2,5
15797,790,13,11,1,1
15798,790,21,18,1,2
15799,790,21,15,1,5
15800,795,20,12,0,8
15801,795,78,77,0,1
15802,795,6,5,0,1
15803,795,77,74,0,3
15804,795,19,16,0,3
15805,795,153,146,1,6
15806,795,19,18,0,1
15807,795,342,340,2,0
15808,795,112,101,1,10
15809,795,14,10,2,2
15810,795,16,6,1,9
15811,795,19,16,0,3
15812,795,8,7,0,1
15813,795,10,8,0,2
15814,795,131,124,3,4
15815,795,10,9,0,1
15816,795,88,72,5,11
15817,795,17,10,0,7
15818,795,81,75,2,4
15819,795,13,10,0,3
15820,795,73,70,0,3
15821,795,81,76,0,5
15822,795,114,113,0,1
15823,795,24,20,0,4
15824,795,180,177,0,3
15825,795,27,22,0,5
15826,795,25,17,1,7
15827,795,21,10,2,9
15828,795,22,9,9,4
15829,795,8,7,0,1
15830,795,15,12,1,2
15831,795,14,12,0,2
15832,795,15,10,1,4
15833,795,97,77,15,5
15834,795,255,250,0,5
15835,795,18,15,0,3
15836,795,9,7,1,1
15837,795,57,52,2,3
15838,795,13,10,1,2
15839,795,22,19,0,3
15840,795,115,82,26,7
15841,795,97,90,2,5
15842,795,17,12,1,4
15843,795,14,10,0,4
15844,795,87,85,1,1
15845,795,96,73,19,4
15846,795,154,134,13,7
15847,795,78,77,0,1
15848,795,20,18,1,1
15849,795,41,36,0,5
15850,795,93,76,6,11
15851,795,74,69,1,4
15852,795,15,8,2,5
15853,795,303,289,8,6
15854,795,75,67,1,7
15855,795,16,13,0,3
15856,795,21,14,0,7
15857,795,24,22,1,1
15858,795,23,14,0,9
15859,795,8,8,0,0
15860,795,193,189,0,4
15861,795,13,8,1,4
15862,795,14,11,1,2
15863,795,118,76,37,5
15864,795,17,12,2,3
15865,795,14,10,1,3
15866,795,26,19,2,5
15867,795,12,6,1,5
15868,795,81,79,0,2
15869,795,10,5,1,4
15870,795,12,12,0,0
15871,795,186,143,38,5
15872,795,26,22,0,4
15873,795,80,71,2,7
15874,795,76,72,1,3
15875,795,9,9,0,0
15876,795,89,88,0,1
15877,795,21,18,0,3
15878,795,9,9,0,0
15879,795,83,77,2,4
15880,795,72,70,1,1
15881,795,90,83,1,6
15882,795,9,6,0,3
15883,795,71,68,0,3
15884,795,95,89,1,5
15885,795,36,24,7,5
15886,795,11,8,0,3
15887,795,110,100,0,10
15888,795,140,138,0,2
15889,795,14,12,0,2
15890,795,139,138,0,1
15891,795,14,11,0,3
15892,795,23,16,2,5
15893,795,27,22,2,3
15894,795,202,180,16,6
15895,795,20,17,0,3
15896,795,296,287,3,6
15897,795,88,79,2,7
15898,795,20,15,1,4
15899,795,12,9,1,2
15900,800,7,6,0,1
15901,800,160,156,0,4
15902,800,70,69,0,1
15903,800,5,5,0,0
15904,800,10,8,0,2
15905,800,61,55,1,5
15906,800,92,86,1,5
15907,800,75,73,1,1
15908,800,23,21,0,2
15909,800,138,124,10,4
15910,800,12,11,0,1
15911,800,81,75,1,5
15912,800,197,192,2,3
15913,800,17,16,0,1
15914,800,78,76,0,2
15915,800,78,76,1,1
15916,800,187,184,0,3
15917,800,10,10,0,0
15918,800,14,14,0,0
15919,800,20,16,1,3
15920,800,67,66,0,1
15921,800,117,115,0,2
15922,800,16,15,0,1
15923,800,11,9,1,1
15924,800,21,19,0,2
15925,800,12,9,0,3
15926,800,22,17,0,5
15927,800,123,120,1,2
15928,800,27,21,1,5
15929,800,14,11,0,3
15930,800,137,136,0,1
15931,800,14,13,0,1
15932,800,20,16,1,3
15933,800,22,18,0,4
15934,800,79,68,3,8
15935,800,16,11,1,4
15936,800,14,7,2,5
15937,800,23,18,2,3
15938,800,114,98,7,9
15939,800,17,11,0,6
15940,800,112,108,3,1
15941,800,74,64,2,8
15942,800,31,19,1,11
15943,800,69,65,2,2
15944,800,102,83,17,2
15945,800,56,44,3,9
15946,800,78,76,0,2
15947,800,14,12,1,1
15948,800,28,22,1,5
15949,800,82,67,2,13
15950,800,13,10,1,2
15951,800,29,21,1,7
15952,800,158,150,2,6
15953,800,105,87,12,6
15954,800,9,8,0,1
15955,800,143,140,2,1
15956,800,27,18,1,8
15957,800,49,47,1,1
15958,800,12,11,0,1
15959,800,53,44,1,8
15960,800,30,25,1,4
15961,800,95,89,2,4
15962,800,26,17,3,6
15963,800,15,13,2,0
15964,800,19,10,7,2
15965,800,31,19,1,11
15966,800,23,23,0,0
15967,800,21,17,0,4
15968,800,181,126,54,1
15969,800,10,9,0,1
15970,800,67,67,0,0
15971,800,105,82,15,8
15972,800,14,14,0,0
15973,800,197,192,0,5
15974,800,18,12,2,4
15975,800,14,12,0,2
15976,800,12,10,1,1
15977,800,11,9,1,1
15978,800,20,16,1,3
15979,800,26,21,0,5
15980,800,12,9,0,3
15981,800,14,12,0,2
15982,800,14,11,0,3
15983,800,71,70,0,1
15984,800,324,312,2,10
15985,800,103,76,26,1
15986,800,14,10,1,3
15987,800,28,21,2,5
15988,800,15,12,0,3
15989,800,70,65,0,5
15990,800,16,15,0,1
15991,800,255,244,1,10
15992,800,25,20,0,5
15993,800,22,18,0,4
15994,800,159,138,17,4
15995,800,184,181,0,3
15996,800,24,21,2,1
15997,800,10,10,0,0
15998,800,16,9,1,6
15999,800,14,10,0,4
16000,805,28,23,1,4
16001,805,117,105,2,10
16002,805,96,75,16,5
16003,805,95,88,4,3
16004,805,103,99,2,2
16005,805,17,17,0,0
16006,805,12,7,1,4
16007,805,19,16,1,2
16008,805,11,10,1,0
16009,805,23,20,0,3
16010,805,21,18,0,3
16011,805,252,227,19,6
16012,805,26,23,0,3
16013,805,19,12,2,5
16014,805,17,15,0,2
16015,805,22,21,0,1
16016,805,21,10,0,11
16017,805,22,17,0,5
16018,805,16,10,1,5
16019,805,21,16,0,5
16020,805,75,74,0,1
16021,805,136,135,0,1
16022,805,22,14,2,6
16023,805,20,11,2,7
16024,805,135,128,0,7
16025,805,146,129,13,4
16026,805,13,11,1,1
16027,805,84,79,0,5
16028,805,150,134,4,12
16029,805,28,22,2,4
16030,805,25,18,2,5
16031,805,27,22,1,4
16032,805,80,79,0,1
16033,805,175,138,36,1
16034,805,16,12,1,3
16035,805,63,59,1,3
16036,805,15,11,0,4
16037,805,17,12,1,4
16038,805,147,139,2,6
16039,805,23,17,0,6
16040,805,148,145,0,3
16041,805,42,38,1,3
16042,805,92,85,1,6
16043,805,13,12,0,1
16044,805,5,3,1,1
16045,805,55,52,0,3
16046,805,25,19,0,6
16047,805,19,17,0,2
16048,805,10,8,1,1
16049,805,12,7,1,4
16050,805,14,9,1,4
16051,805,11,10,1,0
16052,805,42,34,1,7
16053,805,151,148,0,3
16054,805,87,81,1,5
16055,805,125,118,2,5
16056,805,150,141,2,7
16057,805,36,34,0,2
16058,805,17,10,2,5
16059,805,18,13,1,4
16060,805,15,11,1,3
16061,805,121,114,0,7
16062,805,14,12,0,2
16063,805,81,79,1,1
16064,805,34,13,15,6
16065,805,80,74,2,4
16066,805,10,9,0,1
16067,805,4,4,0,0
16068,805,83,77,2,4
16069,805,16,13,0,3
16070,805,27,24,0,3
16071,805,21,14,4,3
16072,805,28,10,18,0
16073,805,30,23,1,6
16074,805,22,18,0,4
16075,805,13,9,0,4
16076,805,170,165,0,5
16077,805,14,9,2,3
16078,805,33,13,18,2
16079,805,133,118,14,1
16080,805,111,100,3,8
16081,805,8,8,0,0
16082,805,97,86,9,2
16083,805,65,62,0,3
16084,805,24,17,2,5
16085,805,17,14,1,2
16086,805,11,9,0,2
16087,805,13,12,1,0
16088,805,145,139,1,5
16089,805,75,70,0,5
16090,805,164,158,0,6
16091,805,20,14,1,5
16092,805,23,18,1,4
16093,805,60,52,7,1
16094,805,7,5,0,2
16095,805,75,73,0,2
16096,805,15,12,0,3
16097,805,17,13,1,3
16098,805,16,11,1,4
16099,805,37,27,0,10
16100,810,22,15,0,7
16101,810,76,69,4,3
16102,810,8,7,1,0
16103,810,22,20,1,1
16104,810,109,106,0,3
16105,810,78,76,0,2
16106,810,5,5,0,0
16107,810,10,8,1,1
16108,810,33,27,1,5
16109,810,75,72,1,2
16110,810,17,14,1,2
16111,810,74,66,0,8
16112,810,20,19,1,0
16113,810,9,8,0,1
16114,810,27,17,0,10
16115,810,30,27,2,1
16116,810,176,167,1,8
16117,810,17,16,0,1
16118,810,13,11,0,2
16119,810,80,77,0,3
16120,810,83,78,0,5
16121,810,113,109,2,2
16122,810,214,211,0,3
16123,810,233,3,229,1
16124,810,20,17,0,3
16125,810,25,18,1,6
16126,810,25,24,0,1
16127,810,12,9,0,3
16128,810,1,1,0,0
16129,810,18,14,1,3
16130,810,105,97,1,7
16131,810,10,9,0,1
16132,810,172,147,9,16
16133,810,98,81,16,1
16134,810,8,5,2,1
16135,810,118,116,1,1
16136,810,17,16,1,0
16137,810,86,84,0,2
16138,810,21,16,0,5
16139,810,10,7,0,3
16140,810,66,63,1,2
16141,810,14,8,2,4
16142,810,162,162,0,0
16143,810,14,11,1,2
16144,810,78,73,1,4
16145,810,79,69,4,6
16146,810,21,17,0,4
16147,810,14,12,0,2
16148,810,90,72,18,0
16149,810,93,77,12,4
16150,810,15,11,1,3
16151,810,16,12,0,4
16152,810,66,64,0,2
16153,810,141,130,3,8
16154,810,147,141,0,6
16155,810,19,12,1,6
16156,810,111,88,23,0
16157,810,25,21,1,3
16158,810,29,23,0,6
16159,810,11,8,1,2
16160,810,256,254,0,2
16161,810,196,191,1,4
16162,810,11,8,0,3
16163,810,117,108,0,9
16164,810,36,14,17,5
16165,810,14,10,1,3
16166,810,18,14,0,4
16167,810,20,15,1,4
16168,810,66,61,1,4
16169,810,13,11,0,2
16170,810,33,27,1,5
16171,810,21,14,2,5
16172,810,76,71,2,3
16173,810,31,13,14,4
16174,810,10,9,1,0
16175,810,166,151,5,10
16176,810,129,126,2,1
16177,810,13,11,0,2
16178,810,11,10,1,0
16179,810,165,143,20,2
16180,810,21,15,0,6
16181,810,6,6,0,0
16182,810,24,21,0,3
16183,810,134,133,0,1
16184,810,7,5,0,2
16185,810,13,9,0,4
16186,810,25,24,0,1
16187,810,20,15,1,4
16188,810,19,13,1,5
16189,810,162,153,1,8
16190,810,17,14,0,3
16191,810,10,8,0,2
16192,810,13,10,0,3
16193,810,55,44,6,5
16194,810,176,148,27,1
16195,810,136,127,0,9
16196,810,18,14,0,4
16197,810,31,21,3,7
16198,810,7,6,0,1
16199,810,20,18,0,2
16200,815,15,10,0,5
16201,815,208,202,0,6
16202,815,145,110,35,0
16203,815,6,6,0,0
16204,815,108,94,5,9
16205,815,16,13,0,3
16206,815,224,201,20,3
16207,815,117,102,2,13
16208,815,5,4,0,1
16209,815,24,18,1,5
16210,815,20,18,0,2
16211,815,121,117,0,4
16212,815,598,593,0,5
16213,815,22,15,1,6
16214,815,8,7,0,1
16215,815,16,12,2,2
16216,815,135,132,0,3
16217,815,14,13,1,0
16218,815,16,10,0,6
16219,815,14,12,1,1
16220,815,3,2,0,1
16221,815,37,16,19,2
16222,815,14,10,0,4
16223,815,11,9,0,2
16224,815,75,73,1,1
16225,815,81,59,17,5
16226,815,116,109,1,6
16227,815,131,128,0,3
16228,815,103,74,24,5
16229,815,43,38,0,5
16230,815,22,18,0,4
16231,815,21,10,2,9
16232,815,72,71,0,1
16233,815,99,92,2,5
16234,815,78,75,0,3
16235,815,16,14,0,2
16236,815,14,12,1,1
16237,815,27,21,1,5
16238,815,14,7,0,7
16239,815,33,20,0,13
16240,815,164,124,40,0
16241,815,16,12,0,4
16242,815,139,132,0,7
16243,815,94,74,18,2
16244,815,15,13,1,1
16245,815,206,202,2,2
16246,815,39,9,22,8
16247,815,12,12,0,0
16248,815,23,17,1,5
16249,815,88,73,11,4
16250,815,19,15,0,4
16251,815,10,8,0,2
16252,815,101,95,1,5
16253,815,81,75,0,6
16254,815,44,41,1,2
16255,815,17,14,0,3
16256,815,120,114,1,5
16257,815,39,30,1,8
16258,815,18,15,0,3
16259,815,23,20,1,2
16260,815,170,166,1,3
16261,815,14,11,0,3
16262,815,40,34,1,5
16263,815,33,31,0,2
16264,815,76,62,11,3
16265,815,78,70,1,7
16266,815,64,59,0,5
16267,815,171,141,27,3
16268,815,140,137,1,2
16269,815,18,15,1,2
16270,815,159,139,17,3
16271,815,90,74,8,8
16272,815,22,18,0,4
16273,815,214,199,10,5
16274,815,16,11,1,4
16275,815,23,20,1,2
16276,815,204,200,2,2
16277,815,14,13,1,0
16278,815,13,12,1,0
16279,815,15,11,2,2
16280,815,13,11,0,2
16281,815,25,18,1,6
16282,815,93,78,15,0
16283,815,98,93,0,5
16284,815,10,7,2,1
16285,815,181,161,15,5
16286,815,16,11,0,5
16287,815,65,58,0,7
16288,815,356,341,9,6
16289,815,17,15,0,2
16290,815,27,19,1,7
16291,815,20,15,1,4
16292,815,6,5,0,1
16293,815,13,9,1,3
16294,815,31,26,0,5
16295,815,85,81,3,1
16296,815,105,103,0,2
16297,815,22,20,0,2
16298,815,25,19,1,5
16299,815,14,7,1,6
16300,820,136,120,6,10
16301,820,19,14,1,4
16302,820,79,73,0,6
16303,820,25,16,1,8
16304,820,22,18,1,3
16305,820,93,82,5,6
16306,820,136,132,2,2
16307,820,144,141,1,2
16308,820,56,54,0,2
16309,820,67,60,0,7
16310,820,16,13,0,3
16311,820,69,67,1,1
16312,820,36,35,0,1
16313,820,14,11,0,3
16314,820,134,133,1,0
